FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
36.0,-4277.43,92835.68,53574097.0,-9.05,-9.05,26787043.98,11.0,-2435.29,85055.75,45595349.0,-7.32,-7.32,22797670.84,40.0,-4125.37,93172.67,54052217.0,-0.2,-0.2,27026108.4,75568.39,64314.05,76242.8,3.34,2.9,0.56,7.48,0.0,0.0,3.74,2.84,2.2,0.68,7.51,0.0,0.0,3.76,3.37,2.98,0.53,7.44,0.0,0.0,3.72,110.85,107.54,90.72,0.03,0.0,0.08,1.0,0.0,0.64,3.43,0.0,4851.0,0.0,199.75,228.92,0.0,1.0,0.79,0.0,5239.0,0.0,160000.0,0.2,69940.0,90060.0,70068.0,89932.0,69815.0,90185.0,1.0
255.0,348.18,31979.04,5284986.0,-2.77,-2.77,2642491.62,255.0,348.18,31979.04,5284986.0,-2.77,-2.77,2642491.62,255.0,348.18,31979.04,5284986.0,-2.77,-2.77,2642491.62,23593.69,23593.69,23593.69,3.3,1.02,0.87,8.0,0.06,8.0,4.03,3.3,1.02,0.87,8.0,0.06,8.0,4.03,3.3,1.02,0.87,8.0,0.06,8.0,4.03,105.28,105.28,105.28,0.02,0.0,0.06,1.0,0.0,1.29,29.28,0.0,3065.0,0.0,185.75,180.26,0.01,1.02,0.59,0.0,3221.0,0.0,160000.0,0.14,59892.0,100108.0,59892.0,100108.0,59892.0,100108.0,2.0
131.0,659.25,27448.51,6035195.0,5.65,5.65,3017600.33,120.0,251.12,22494.59,4798909.0,1.15,1.15,2399455.08,138.0,701.78,27978.77,6154298.0,-6.21,-6.21,3077145.9,26942.83,21423.7,27474.54,3.77,3.6,0.27,7.68,1.57,1.57,4.62,3.0,2.8,0.27,7.36,0.9,0.9,4.13,3.85,3.69,0.24,7.8,1.42,1.42,4.61,125.03,122.66,95.64,0.07,0.0,0.07,1.0,0.0,3.96,56.19,0.0,11151.0,0.0,197.75,226.63,0.0,1.0,0.6,0.0,11518.0,0.0,160000.0,0.36,66955.0,93045.0,74006.0,85994.0,69801.0,90199.0,0.0
107.0,-584.17,15125.74,3185650.0,2.18,2.18,1592826.09,91.0,772.07,11466.85,2197635.0,5.97,5.97,1098820.49,107.0,-119.78,13960.18,2920533.0,3.05,3.05,1460268.02,14221.65,9810.87,13038.09,1.99,1.92,0.14,4.93,0.06,0.06,2.49,1.37,1.13,0.16,4.4,0.04,0.04,2.22,1.83,1.82,0.14,5.41,0.06,0.06,2.74,81.36,58.21,43.8,0.11,0.0,0.04,1.0,0.0,0.26,3.16,0.0,17426.0,0.0,199.75,228.92,0.0,1.0,0.46,0.0,18464.0,0.0,160000.0,0.5,80216.0,79784.0,70924.0,89076.0,73509.0,86491.0,0.0
123.0,-79.01,29660.33,6491526.0,-1.25,-1.25,3245762.38,112.0,560.7,21743.39,4290064.0,2.2,2.2,2145033.1,131.0,-618.62,32928.86,7258392.0,0.46,0.46,3629196.23,28980.03,19152.07,32403.54,4.06,3.83,0.43,7.49,1.19,1.19,4.34,2.68,2.51,0.58,7.51,0.08,0.08,3.79,4.54,4.38,0.41,7.58,1.37,1.37,4.48,116.04,144.66,85.51,0.05,0.0,0.08,1.0,0.0,3.11,27.9,0.0,7386.0,0.0,199.75,205.54,0.0,1.01,0.58,0.0,7474.0,0.0,160000.0,0.27,67265.0,92735.0,65351.0,94649.0,78078.0,81922.0,3.0
153.0,355.72,35914.37,7705904.0,-6.38,-6.38,3852948.81,135.0,-1024.63,32332.64,7030277.0,-21.17,-21.17,3515127.92,149.0,-1335.96,34703.73,7453955.0,6.83,6.83,3726980.92,34401.36,31385.17,33276.58,4.82,5.08,0.41,7.3,0.44,0.44,3.87,4.4,4.77,0.36,6.56,0.28,0.28,3.42,4.66,5.01,0.39,7.17,0.34,0.34,3.76,168.53,148.56,140.11,0.09,0.0,0.1,1.0,0.0,1.29,6.52,0.0,14859.0,0.0,198.0,226.92,0.0,1.0,0.55,0.0,15782.0,0.0,160000.0,0.45,84682.0,75318.0,91318.0,68682.0,98445.0,61555.0,2.0
108.0,539.58,118282.28,76225480.0,-2.32,-2.32,38112738.84,74.0,-1274.83,118177.84,71790117.0,1.1,1.1,35895059.05,126.0,1552.06,120673.05,78471372.0,-1.21,-1.21,39235685.39,107809.67,101536.51,110986.16,4.77,5.6,0.73,8.0,0.03,0.13,4.02,4.49,5.89,0.85,8.0,0.0,0.0,4.0,4.91,5.59,0.75,8.0,0.03,0.06,4.02,147.04,156.97,143.61,0.04,0.0,0.06,1.0,0.0,2.12,11.14,0.0,5871.0,0.0,199.75,228.92,0.0,1.0,0.58,0.0,6077.0,0.0,160000.0,0.23,100873.0,59127.0,104280.0,55720.0,101875.0,58125.0,1.0
207.0,1679.55,103499.82,57524141.0,-0.36,-0.36,28762070.32,219.0,-3052.66,100891.09,54734851.0,0.25,0.25,27367425.62,211.0,-617.12,103533.79,57548183.0,-2.88,-2.88,28774090.06,101980.5,97035.56,102023.12,5.67,6.16,0.23,7.21,0.04,0.04,3.63,5.39,6.24,0.44,7.67,0.1,0.1,3.88,5.67,6.16,0.28,7.26,0.03,0.25,3.65,183.98,180.87,172.03,0.02,0.0,0.07,1.0,0.0,0.53,2.04,0.0,3073.0,0.0,199.75,218.04,0.0,1.0,0.73,0.0,3426.0,0.0,160000.0,0.14,99533.0,60467.0,103356.0,56644.0,100910.0,59090.0,1.0
22.0,-176.53,98566.01,63268337.0,-1.27,-1.27,31634167.87,15.0,-457.25,97017.53,60544990.0,3.29,3.29,30272496.64,26.0,-1137.12,99503.81,64391246.0,2.04,2.04,32195624.02,84751.95,81103.85,86256.16,3.56,4.53,0.5,6.93,0.12,0.51,3.53,3.4,4.2,0.55,7.39,0.11,0.29,3.75,3.62,4.54,0.47,7.05,0.12,0.32,3.58,111.4,115.55,108.64,0.02,0.0,0.07,1.0,0.0,1.02,7.73,0.0,3453.0,0.0,191.5,211.53,0.0,1.01,0.37,0.0,3766.0,0.0,160000.0,0.15,89572.0,70428.0,87042.0,72958.0,83665.0,76335.0,1.0
62.0,-346.69,16778.89,3577913.0,0.48,0.48,1788956.74,35.0,161.38,9867.23,1874857.0,0.03,0.03,937428.52,63.0,345.12,16372.4,3459226.0,0.61,0.61,1729613.31,15972.83,8369.9,15442.97,2.24,2.15,0.14,5.09,0.39,0.4,2.74,1.17,0.97,0.26,4.97,0.04,0.06,2.5,2.16,2.11,0.14,5.08,0.05,0.05,2.57,88.92,68.95,37.37,0.04,0.0,0.04,1.0,0.0,0.82,6.92,0.0,5629.0,0.0,194.75,223.3,0.0,1.01,0.87,0.0,5799.0,0.0,160000.0,0.22,56330.0,103670.0,74378.0,85622.0,65985.0,94015.0,0.0
87.0,-553.33,22128.61,4564209.0,1.14,1.14,2282105.07,34.0,290.04,11422.57,1914564.0,-9.27,-9.27,957277.37,96.0,32.03,23357.83,4807040.0,-14.32,-14.32,2403512.84,20375.93,8547.16,21460.0,2.85,2.56,0.41,6.25,0.45,0.49,3.35,1.2,0.71,0.43,5.71,0.03,0.03,2.87,3.01,2.84,0.41,6.67,0.49,0.54,3.58,101.6,95.81,38.16,0.04,0.0,0.05,1.0,0.0,2.1,146.66,0.0,6609.0,0.0,198.75,227.77,0.0,1.0,0.31,0.0,6772.0,0.0,160000.0,0.25,61887.0,98113.0,71467.0,88533.0,55034.0,104966.0,0.0
145.0,27.73,26206.1,5729965.0,3.53,3.53,2864984.27,117.0,-428.83,19205.88,4063480.0,2.36,2.36,2031741.18,153.0,-305.56,28058.3,6145643.0,-0.41,-0.41,3072821.29,25580.2,18140.54,27435.91,3.58,3.45,0.14,5.72,1.13,1.13,3.42,2.54,2.14,0.17,5.66,0.58,0.58,3.12,3.84,3.79,0.15,5.93,1.13,1.13,3.53,110.62,122.48,80.99,0.04,0.0,0.04,1.0,0.0,1.25,7.15,0.0,5893.0,0.0,199.75,228.92,0.0,1.0,0.53,0.0,6095.0,0.0,160000.0,0.23,86882.0,73118.0,89431.0,70569.0,79768.0,80232.0,3.0
31.0,944.78,67758.83,22792581.0,-3.24,-3.24,11396288.88,10.0,-517.02,63963.1,20992039.0,-3.5,-3.5,10496017.75,28.0,-922.8,68874.93,23267565.0,3.15,3.15,11633784.08,53596.53,49362.57,54713.45,3.93,5.82,0.72,7.81,0.03,0.09,3.92,3.62,5.1,0.77,7.85,0.01,0.02,3.93,4.01,6.02,0.74,7.97,0.03,0.04,4.0,124.58,128.66,116.08,0.01,0.0,0.07,1.0,0.0,0.02,1.34,0.0,2286.0,0.0,196.75,193.19,0.0,1.0,0.69,0.0,2672.0,0.0,160000.0,0.11,86635.0,73365.0,87477.0,72523.0,81881.0,78119.0,1.0
211.0,-420.87,41078.11,8751595.0,-1.1,-1.1,4375796.95,255.0,162.39,49822.61,10749287.0,1.04,1.04,5374644.02,220.0,311.21,42863.24,9137102.0,-4.0,-4.0,4568549.0,39069.62,47987.89,40790.63,5.47,6.62,0.93,6.71,0.6,6.62,3.65,6.72,7.99,0.97,8.0,1.56,8.0,4.78,5.71,6.9,0.97,6.95,0.47,6.9,3.71,143.91,182.1,214.23,0.03,0.0,0.08,1.0,0.0,1.39,7.66,0.0,4119.0,0.0,194.75,177.26,0.02,1.06,0.78,0.0,4124.0,0.0,160000.0,0.17,120286.0,39714.0,119836.0,40164.0,119197.0,40803.0,2.0
139.0,-678.62,18630.16,4013609.0,-1.97,-1.97,2006803.52,84.0,-462.01,11644.63,2193741.0,-2.52,-2.52,1096869.24,152.0,-397.66,21145.47,4555601.0,-4.92,-4.92,2277798.04,17917.9,9793.49,20337.5,2.51,2.36,0.19,5.48,0.64,0.64,3.06,1.37,1.16,0.28,7.17,0.11,0.11,3.64,2.85,2.81,0.19,5.68,0.66,0.66,3.17,72.6,90.8,43.73,0.05,0.0,0.04,1.0,0.0,1.82,30.16,0.0,7468.0,0.0,199.75,228.92,0.0,1.0,0.74,0.0,7783.0,0.0,160000.0,0.27,70103.0,89897.0,71957.0,88043.0,67966.0,92034.0,3.0
230.0,1303.78,82322.1,46923892.0,-2.83,-2.83,23461944.58,234.0,-1986.11,71296.57,38611709.0,-1.29,-1.29,19305853.86,229.0,1134.57,79894.55,45107166.0,1.18,1.18,22553583.59,79267.74,65226.11,76198.78,4.2,3.78,0.26,7.81,0.19,0.19,4.0,3.46,2.84,0.32,7.87,0.17,0.17,4.02,4.04,3.55,0.24,7.81,0.19,0.19,4.0,153.15,128.72,110.19,0.02,0.0,0.07,1.0,0.0,1.26,8.88,0.0,3775.0,0.0,194.25,215.8,0.0,1.01,0.73,0.0,4453.0,0.0,160000.0,0.16,64925.0,95075.0,55601.0,104399.0,51981.0,108019.0,1.0
137.0,364.85,28363.53,6086392.0,4.36,4.36,3043198.18,133.0,7.72,18192.72,3081930.0,-1.14,-1.14,1540964.43,137.0,-389.4,31128.98,6738355.0,2.2,2.2,3369178.6,27171.39,13758.62,30081.94,3.81,3.91,0.25,7.31,0.54,0.54,3.92,1.93,1.15,0.19,6.9,0.02,0.02,3.46,4.21,4.29,0.23,7.44,0.84,0.84,4.14,118.65,134.3,61.44,0.08,0.0,0.04,1.0,0.0,0.91,9.03,0.0,12059.0,0.0,199.75,228.92,0.0,1.0,0.31,0.0,12769.0,0.0,160000.0,0.39,82971.0,77029.0,83623.0,76377.0,69669.0,90331.0,3.0
126.0,-711.14,26567.01,5892962.0,-4.88,-4.88,2946478.56,96.0,466.4,14581.04,2837908.0,2.71,2.71,1418955.36,126.0,447.99,29047.79,6482676.0,5.24,5.24,3241340.62,26307.87,12669.23,28940.52,3.68,3.91,0.19,5.46,0.94,0.94,3.2,1.77,2.19,0.23,4.27,0.13,0.13,2.2,4.05,4.33,0.18,5.98,1.12,1.12,3.55,117.55,129.2,56.58,0.05,0.0,0.06,1.0,0.0,1.38,12.54,0.0,7852.0,0.0,199.75,228.34,0.0,1.0,0.4,0.0,8805.0,0.0,160000.0,0.28,103061.0,56939.0,90503.0,69497.0,92498.0,67502.0,3.0
21.0,-485.81,69003.8,28979585.0,0.22,0.22,14489792.61,2.0,176.03,57573.59,18353671.0,-0.7,-0.7,9176835.15,29.0,-4.78,75036.27,32804003.0,0.73,0.73,16402001.87,58962.77,37342.95,66744.05,3.73,3.33,0.57,8.0,0.06,8.0,4.03,2.33,0.74,0.78,8.0,0.01,8.0,4.0,4.23,4.34,0.52,8.0,0.03,8.0,4.02,105.69,135.8,75.99,0.09,0.0,0.04,1.0,0.0,0.78,7.17,0.0,14515.0,0.0,199.75,228.92,0.0,1.0,0.47,0.0,14931.0,0.0,160000.0,0.44,51947.0,108053.0,73869.0,86131.0,46569.0,113431.0,1.0
37.0,157.35,84908.12,46144326.0,7.81,7.81,23072166.9,0.0,-853.93,75282.1,37367047.0,-0.34,-0.34,18683523.33,42.0,-487.09,87220.11,47796489.0,-0.25,-0.25,23898244.37,80737.07,65379.78,83627.8,4.43,4.25,0.23,7.8,0.05,2.53,3.93,3.59,2.33,0.37,7.91,0.09,1.23,4.0,4.59,4.35,0.22,7.8,0.05,0.05,3.92,141.56,146.32,114.39,0.02,0.0,0.06,1.0,0.0,1.21,4.77,0.0,2677.0,0.0,199.75,209.69,0.0,1.04,0.38,0.0,2841.0,0.0,160000.0,0.12,75622.0,84378.0,74543.0,85457.0,70156.0,89844.0,1.0
102.0,-1877.15,24350.52,5196210.0,4.3,4.3,2598107.15,44.0,1759.78,16065.88,3361197.0,4.97,4.97,1680600.99,123.0,-1785.9,27296.61,5801246.0,7.76,7.76,2900626.88,23197.37,15005.34,25898.42,3.25,3.53,0.31,5.8,0.44,0.54,3.12,2.1,2.09,0.33,6.03,0.22,0.22,3.12,3.63,3.84,0.33,6.28,0.49,0.49,3.39,93.84,115.62,67.0,0.18,0.0,0.05,1.0,0.0,0.4,5.52,0.0,28015.0,0.0,199.75,228.92,0.0,1.0,0.25,0.0,29620.0,0.0,160000.0,0.67,85578.0,74422.0,89444.0,70556.0,74209.0,85791.0,2.0
180.0,1240.76,27565.74,5518141.0,-6.82,-6.82,2759067.09,150.0,226.53,20623.6,4128520.0,-8.88,-8.88,2064255.56,192.0,438.5,29201.94,5809598.0,-6.02,-6.02,2904795.99,24634.56,18430.89,25935.71,3.45,2.65,0.5,7.39,0.64,0.64,4.02,2.58,2.03,0.34,7.04,0.53,0.53,3.79,3.63,2.83,0.55,7.5,0.64,0.64,4.07,109.14,115.79,82.28,0.1,0.0,0.06,1.0,0.0,0.3,4.43,0.0,15986.0,0.0,199.75,228.92,0.0,1.0,0.49,0.0,17038.0,0.0,160000.0,0.47,78549.0,81451.0,83524.0,76476.0,70511.0,89489.0,2.0
252.0,988.97,29027.29,5557197.0,-10.4,-10.4,2778593.3,254.0,1184.88,28501.97,5002718.0,-8.24,-8.24,2501354.88,255.0,-476.54,30090.17,5887950.0,-3.35,-3.35,2943973.33,24808.92,22333.56,26285.49,3.47,2.62,0.4,8.0,0.52,0.52,4.26,3.13,1.83,0.42,8.0,0.23,0.23,4.11,3.68,3.17,0.36,8.0,0.53,0.53,4.27,102.04,117.35,99.7,0.04,0.0,0.04,1.0,0.0,0.71,5.77,0.0,6397.0,0.0,199.75,228.92,0.0,1.0,0.42,0.0,6428.0,0.0,160000.0,0.24,66573.0,93427.0,69277.0,90723.0,64902.0,95098.0,3.0
63.0,-2490.95,183254.01,209540128.0,-1.57,-1.57,104770063.2,26.0,1343.56,155480.04,155327126.0,-0.38,-0.38,77663562.81,71.0,2114.46,190827.63,221437572.0,-0.14,-0.14,110718785.9,172037.68,127527.45,181805.78,4.43,3.91,0.52,7.83,0.27,3.67,4.05,3.28,2.1,0.73,7.95,0.17,0.69,4.06,4.68,4.31,0.47,7.81,0.21,4.08,4.01,139.43,149.27,104.7,0.03,0.0,0.05,1.0,0.0,1.98,23.24,0.0,4356.0,0.0,199.75,210.73,0.0,1.03,0.72,0.0,4427.0,0.0,160000.0,0.18,51573.0,108427.0,50290.0,109710.0,47540.0,112460.0,1.0
91.0,388.59,23190.77,4758462.0,-8.88,-8.88,2379226.56,18.0,142.85,11647.96,1500419.0,-6.58,-6.58,750206.21,104.0,31.46,26694.87,5282501.0,0.18,0.18,2641250.59,21243.13,6698.3,23582.59,2.98,2.99,0.28,6.27,0.44,0.44,3.36,0.94,0.44,0.52,7.66,0.02,0.04,3.84,3.3,3.24,0.58,7.61,0.21,0.21,3.91,99.11,105.28,29.93,0.06,0.0,0.07,1.0,0.0,2.6,29.71,0.0,10223.0,0.0,199.75,228.92,0.0,1.0,0.73,0.0,10412.0,0.0,160000.0,0.34,67985.0,92015.0,69417.0,90583.0,41134.0,118866.0,3.0
170.0,1008.32,30853.43,6499233.0,-5.96,-5.96,3249613.52,126.0,-1019.84,24646.94,5317209.0,5.33,5.33,2658607.16,189.0,-1237.77,33376.3,6976643.0,-12.67,-12.67,3488315.17,29014.43,23737.54,31145.73,4.06,4.67,0.53,6.16,0.2,0.2,3.18,3.32,3.41,0.31,5.45,0.28,0.28,2.86,4.36,5.1,0.6,6.51,0.2,0.2,3.35,119.86,139.05,105.98,0.05,0.0,0.03,1.0,0.0,0.5,8.72,0.0,8302.0,0.0,199.75,211.78,0.0,1.03,0.67,0.0,8813.0,0.0,160000.0,0.29,108985.0,51015.0,112946.0,47054.0,95673.0,64327.0,2.0
31.0,-1065.61,81499.99,46568509.0,1.98,1.98,23284255.49,20.0,1095.0,67163.66,34755195.0,-4.42,-4.42,17377595.29,34.0,-1421.55,82006.05,46872084.0,-3.61,-3.61,23436040.19,68273.46,50954.12,68718.53,3.13,4.07,0.44,6.98,0.23,0.42,3.6,2.34,2.06,0.47,6.93,0.01,0.01,3.47,3.15,4.12,0.46,7.01,0.22,0.45,3.61,108.47,100.75,74.71,0.03,0.0,0.06,1.0,0.0,1.17,5.99,0.0,4881.0,0.0,199.75,228.92,0.0,1.0,0.65,0.0,5288.0,0.0,160000.0,0.2,83477.0,76523.0,80617.0,79383.0,62200.0,97800.0,1.0
33.0,114.09,168115.74,154354509.0,-0.31,-0.31,77177254.35,40.0,-153.85,175155.46,161143100.0,-0.32,-0.32,80571549.84,31.0,-253.82,172388.21,160182752.0,0.58,0.58,80091376.29,160785.95,167857.4,166857.03,5.25,5.95,0.36,7.98,0.1,3.7,4.04,5.49,5.6,0.36,8.0,0.06,4.93,4.03,5.45,5.89,0.27,7.99,0.09,5.02,4.04,152.29,173.81,174.85,0.02,0.0,0.07,1.0,0.0,0.64,3.47,0.0,2894.0,0.0,199.75,201.15,0.0,1.09,0.71,0.0,3202.0,0.0,160000.0,0.13,87011.0,72989.0,83263.0,76737.0,81194.0,78806.0,1.0
33.0,1135.64,109311.67,67297202.0,-3.3,-3.3,33648599.35,29.0,1315.5,103386.93,61304992.0,2.25,2.25,30652497.12,33.0,-2423.51,109938.34,67996507.0,0.54,0.54,33998253.77,92952.29,84675.73,93918.19,4.03,4.96,0.45,7.91,0.09,6.27,4.0,3.67,4.5,0.48,7.93,0.0,1.04,3.96,4.07,5.26,0.45,8.0,0.02,0.82,4.01,130.14,129.72,116.96,0.03,0.0,0.08,1.0,0.0,0.28,2.44,0.0,4143.0,0.0,199.75,222.1,0.0,1.0,0.68,0.0,4626.0,0.0,160000.0,0.17,86065.0,73935.0,88247.0,71753.0,85193.0,74807.0,1.0
117.0,120.04,27275.41,5664014.0,-4.04,-4.04,2832004.98,73.0,294.84,20308.51,3883314.0,-0.85,-0.85,1941656.57,133.0,374.41,28433.9,5646585.0,-0.65,-0.65,2823292.17,25285.78,17336.22,25207.97,3.54,3.58,0.25,7.33,0.48,0.48,3.9,2.43,2.15,0.35,6.61,0.13,0.13,3.37,3.53,3.52,0.2,7.71,0.07,0.07,3.89,127.11,112.54,77.4,0.04,0.0,0.04,1.0,0.0,0.86,4.32,0.0,6250.0,0.0,199.75,228.92,0.0,1.0,0.37,0.0,6992.0,0.0,160000.0,0.24,89136.0,70864.0,89285.0,70715.0,67684.0,92316.0,0.0
121.0,18.13,28637.94,5300171.0,-1.93,-1.93,2650084.54,117.0,-47.23,26573.58,4890254.0,9.16,9.16,2445131.58,122.0,375.78,28596.64,5304855.0,-0.64,-0.64,2652427.18,23661.48,21831.49,23682.39,3.31,1.62,0.47,7.24,0.2,0.29,3.72,3.06,1.35,0.44,6.89,0.13,0.13,3.51,3.32,1.65,0.47,7.26,0.22,0.22,3.74,108.52,105.73,97.46,0.03,0.0,0.04,1.0,0.0,0.27,2.48,0.0,4781.0,0.0,199.75,220.43,0.0,1.01,0.63,0.0,5008.0,0.0,160000.0,0.19,85974.0,74026.0,86345.0,73655.0,86841.0,73159.0,2.0
112.0,-281.98,24906.71,5454275.0,1.38,1.38,2727138.19,105.0,-228.5,20329.35,4133725.0,3.04,3.04,2066864.02,120.0,-221.94,27290.19,6025362.0,2.08,2.08,3012682.04,24349.44,18454.13,26898.94,3.41,3.51,0.19,6.44,0.35,1.34,3.4,2.58,3.11,0.41,5.99,0.06,0.06,3.03,3.77,3.79,0.17,6.39,0.37,0.37,3.38,96.35,120.09,82.39,0.04,0.0,0.04,1.0,0.0,1.1,6.57,0.0,6636.0,0.0,199.75,219.32,0.0,1.01,0.75,0.0,6840.0,0.0,160000.0,0.25,94954.0,65046.0,79207.0,80793.0,109671.0,50329.0,3.0
160.0,-604.94,20091.77,3926186.0,-1.54,-1.54,1963092.23,114.0,-345.03,12096.79,1877693.0,0.03,0.03,938846.52,168.0,348.72,20141.08,3749986.0,-3.24,-3.24,1874991.38,17527.62,8382.56,16741.01,2.45,2.6,0.28,6.87,0.0,0.0,3.44,1.17,0.59,0.41,6.93,0.0,0.0,3.47,2.34,2.24,0.36,6.83,0.0,0.0,3.41,100.71,74.74,37.44,0.03,0.0,0.05,1.0,0.0,1.18,8.55,0.0,4907.0,0.0,199.75,215.51,0.0,1.02,0.55,0.0,5182.0,0.0,160000.0,0.2,65142.0,94858.0,78997.0,81003.0,60879.0,99121.0,0.0
117.0,-559.29,21623.17,4481625.0,0.65,0.65,2240812.83,23.0,731.61,12761.46,2407014.0,-5.34,-5.34,1203504.33,142.0,480.82,23787.12,4974764.0,5.3,5.3,2487384.65,20007.25,10745.6,22208.77,2.8,2.34,0.29,6.42,0.01,0.01,3.21,1.5,1.06,0.32,5.69,0.01,0.01,2.85,3.11,2.69,0.32,6.38,0.01,0.01,3.19,85.8,99.15,47.98,0.05,0.0,0.05,1.0,0.0,1.49,14.7,0.0,8532.0,0.0,199.75,228.92,0.0,1.0,0.62,0.0,9090.0,0.0,160000.0,0.3,67033.0,92967.0,62780.0,97220.0,66202.0,93798.0,3.0
97.0,2528.09,131010.81,98014206.0,-6.59,-6.59,49007099.71,46.0,2819.65,121286.29,85783408.0,-4.85,-4.85,42891701.58,110.0,54.53,133203.35,100477102.0,-7.05,-7.05,50238547.48,123306.36,107919.45,126404.79,4.87,5.55,0.45,8.0,1.03,8.0,4.52,4.26,5.42,0.59,8.0,0.86,8.0,4.43,4.99,5.53,0.42,8.0,1.07,8.0,4.53,154.84,159.02,135.77,0.02,0.0,0.06,1.0,0.0,1.71,19.79,0.0,3536.0,0.0,190.75,208.97,0.0,1.01,0.51,0.0,3880.0,0.0,160000.0,0.15,84274.0,75726.0,82584.0,77416.0,83135.0,76865.0,1.0
73.0,-1674.73,28295.24,5840879.0,16.19,16.19,2920447.6,61.0,1568.1,25967.71,5299496.0,-4.16,-4.16,2649745.92,72.0,-160.24,29251.24,6013183.0,-6.29,-6.29,3006588.36,26075.35,23658.46,26844.57,3.65,4.06,0.28,7.04,0.65,0.65,3.85,3.31,3.23,0.29,7.56,0.58,0.58,4.07,3.76,4.14,0.32,7.37,0.65,0.65,4.01,113.75,119.85,105.62,0.13,0.0,0.04,1.0,0.0,0.6,4.15,0.0,21112.0,0.0,199.75,228.92,0.0,1.0,0.19,0.0,23529.0,0.0,160000.0,0.56,82311.0,77689.0,81916.0,78084.0,74735.0,85265.0,2.0
80.0,617.54,16943.03,3355032.0,2.34,2.34,1677517.17,30.0,-484.93,9987.47,1653182.0,-1.34,-1.34,826590.33,92.0,170.04,17019.5,3383823.0,1.18,1.18,1691912.09,14977.82,7380.28,15106.35,2.1,2.11,0.29,5.95,0.16,0.16,3.05,1.03,0.76,0.38,5.84,0.02,0.04,2.93,2.12,2.22,0.2,5.91,0.15,0.15,3.03,78.7,67.44,32.96,0.08,0.0,0.04,1.0,0.0,0.31,3.39,0.0,12097.0,0.0,199.75,228.92,0.0,1.0,0.62,0.0,12659.0,0.0,160000.0,0.39,66156.0,93844.0,80718.0,79282.0,54614.0,105386.0,0.0
197.0,-189.91,37306.16,7841152.0,-16.54,-16.54,3920567.73,215.0,-883.16,40353.81,8505595.0,-1.26,-1.26,4252796.87,203.0,685.45,38290.1,8020371.0,9.69,9.69,4010190.35,35005.14,37971.41,35805.23,4.9,6.18,0.53,6.65,0.35,0.39,3.5,5.32,6.59,0.52,7.45,0.45,0.45,3.95,5.01,6.35,0.54,6.83,0.36,0.36,3.6,144.25,159.85,169.52,0.04,0.0,0.06,1.0,0.0,0.49,8.97,0.0,6156.0,0.0,198.5,207.6,0.0,1.03,0.85,0.0,6188.0,0.0,160000.0,0.24,111695.0,48305.0,109477.0,50523.0,108920.0,51080.0,2.0
153.0,-814.29,25829.2,5379772.0,3.49,3.49,2689887.75,165.0,28.91,22717.84,4183565.0,-0.89,-0.89,2091782.06,166.0,-418.71,27702.68,5638675.0,-0.78,-0.78,2819337.11,24016.84,18676.63,25172.66,3.36,3.47,0.43,7.39,0.19,0.22,3.79,2.62,1.95,0.56,7.89,0.02,0.02,3.96,3.53,3.39,0.47,7.44,0.02,0.02,3.73,106.21,112.38,83.38,0.05,0.0,0.05,1.0,0.0,1.44,12.48,0.0,7558.0,0.0,199.75,217.68,0.0,1.01,0.79,0.0,7848.0,0.0,160000.0,0.27,70942.0,89058.0,94054.0,65946.0,62789.0,97211.0,0.0
191.0,-732.95,28101.67,6005175.0,5.86,5.86,3002590.43,125.0,-1260.3,21269.33,4454892.0,-2.59,-2.59,2227444.71,202.0,1028.87,29382.61,6251418.0,-4.31,-4.31,3125706.85,26808.82,19887.91,27908.12,3.75,3.86,0.24,6.54,0.64,1.11,3.59,2.79,2.78,0.21,6.52,0.42,0.42,3.47,3.91,3.85,0.26,6.73,0.69,0.69,3.71,121.83,124.59,88.79,0.15,0.0,0.04,1.0,0.0,0.52,4.23,0.0,24343.0,0.0,199.75,228.92,0.0,1.0,0.36,0.0,25858.0,0.0,160000.0,0.62,83562.0,76438.0,84791.0,75209.0,76959.0,83041.0,2.0
